0.000000 2.000000 3.000000 1.000000
0.010000 2.040000 3.050000 1.000000
0.020000 2.080400 3.101100 1.002220
0.030000 2.121228 3.153259 1.006602
0.040000 2.162509 3.206435 1.013094
0.050000 2.204266 3.260588 1.021648
0.060000 2.246519 3.315676 1.032221
0.070000 2.289285 3.371656 1.044775
0.080000 2.332580 3.428486 1.059275
0.090000 2.376416 3.486122 1.075691
0.100000 2.420805 3.544518 1.093994
0.110000 2.465753 3.603630 1.114160
0.120000 2.511268 3.663409 1.136167
0.130000 2.557354 3.723806 1.159995
0.140000 2.604012 3.784770 1.185627
0.150000 2.651242 3.846250 1.213045
0.160000 2.699043 3.908188 1.242236
0.170000 2.747408 3.970530 1.273185
0.180000 2.796333 4.033216 1.305881
0.190000 2.845809 4.096183 1.340310
0.200000 2.895823 4.159369 1.376461
0.210000 2.946365 4.222707 1.414321
0.220000 2.997419 4.286128 1.453878
0.230000 3.048967 4.349558 1.495119
0.240000 3.100991 4.412925 1.538028
0.250000 3.153468 4.476151 1.582591
0.260000 3.206376 4.539157 1.628790
0.270000 3.259687 4.601859 1.676605
0.280000 3.313374 4.664173 1.726015
0.290000 3.367406 4.726010 1.776995
0.300000 3.421750 4.787282 1.829519
0.310000 3.476371 4.847895 1.883557
0.320000 3.531232 4.907755 1.939075
0.330000 3.586293 4.966766 1.996034
0.340000 3.641512 5.024830 2.054395
0.350000 3.696845 5.081846 2.114111
0.360000 3.752245 5.137714 2.175132
0.370000 3.807663 5.192333 2.237404
0.380000 3.863050 5.245600 2.300866
0.390000 3.918352 5.297413 2.365454
0.400000 3.973515 5.347670 2.431098
0.410000 4.028481 5.396269 2.497723
0.420000 4.083192 5.443110 2.565247
0.430000 4.137589 5.488094 2.633585
0.440000 4.191609 5.531126 2.702645
0.450000 4.245190 5.572111 2.772329
0.460000 4.298267 5.610959 2.842536
0.470000 4.350775 5.647583 2.913158
0.480000 4.402647 5.681901 2.984082
0.490000 4.453817 5.713836 3.055191
0.500000 4.504218 5.743316 3.126363
0.510000 4.553782 5.770275 3.197473
0.520000 4.602442 5.794655 3.268390
0.530000 4.650130 5.816405 3.338983
0.540000 4.696781 5.835481 3.409114
0.550000 4.742329 5.851846 3.478647
0.560000 4.786710 5.865475 3.547442
0.570000 4.829860 5.876350 3.615359
0.580000 4.871720 5.884463 3.682257
0.590000 4.912230 5.889815 3.747996
0.600000 4.951333 5.892418 3.812437
0.610000 4.988976 5.892294 3.875444
0.620000 5.025109 5.889475 3.936883
0.630000 5.059684 5.884003 3.996623
0.640000 5.092657 5.875931 4.054537
0.650000 5.123988 5.865321 4.110506
0.660000 5.153641 5.852245 4.164414
0.670000 5.181585 5.836785 4.216153
0.680000 5.207793 5.819033 4.265622
0.690000 5.232243 5.799088 4.312727
0.700000 5.254917 5.777056 4.357386
0.710000 5.275802 5.753055 4.399522
